formatted_id,cleaned_text,Annotation,oh_label,users,hashtags,links
4269-6651-4353-1809-92,rt : grow myself some tits or put on a slightly foreign accent then i might get a foooking job   …,sexism,1.0,@Addiecfc,#notsexist #notracist #maybejustali,
5496-7391-4100-5070-08,rt  i have difficulty relating to protagonists that are tiny japanese girls. sorry. call me sexist if that makes you feel better,sexism,1.0,@ReidlosToof,,
5642-1847-6882-3089-92,no.,sexism,1.0,@ILivUndrUrBed @CarolynnEva,,
5717-2808-5176-8529-92,you were right...just about the wrong person...valenti's a feminist.,sexism,1.0,@PMForeheadSp,,
5698-9353-3387-2350-08,"is the fact that women are asked that question ""sexist""?",sexism,1.0,@NotChrisSmith,,
5630-3442-7044-1349-76,...or the fugly.,sexism,1.0,@RealTrumpsFeels,,
5720-5982-9726-0069-76,"no problem, she deflected anyway...",sexism,1.0,@MSharkess @CriticalKelly @MensHumanRights @robinashe @RampaigerA79 @Mislu_Kravin,,
5688-0579-4432-6229-76,rt : they claim to be for equality...and then cont. to focus only on women's issues.   htt…,sexism,1.0,@asredasmyhair,#WomenAgainstFeminism #FemFreeFriday,
5723-3064-1238-3109-76,rt : sassy.. more like trashy,sexism,1.0,@missgypsyck,#MKR2015 #MKR,
5759-6038-1853-5690-24,rt :  kat better hope everyone eats quickly because she's due back at delusional town in 2 hours.,sexism,1.0,@GidgitVonLaRue,#MKR,
4489-5727-4073-9969-92,lol  im not sexist but i cant be with a bossy bitch lol,sexism,1.0,@Blktone,,
5723-4620-1258-9139-84,"oops. i cannot think of anything nice to say about these girls, so i will say nothing. that silence will tell it all.",sexism,1.0,,#MKR,
5666-3813-9083-4769-92,"valentine's day is great and all, but i'm holding out my real enthusiasm for love day:",sexism,1.0,,,https://t.co/YlK19wSlk4
5755-9653-8862-2929-92,"ah feminism is still going strong, ""at least we're still two young,hot, blondes.""",sexism,1.0,,#MKR,
5759-6302-8014-7680-00,"if i got a dollar for everytime nikki did her pouty face, i still wouldn't wanna look at it.",sexism,1.0,,#annoying #MKR,
4845-3827-5785-2320-00,"rt :  like i'm not sexist, but feminists sometimes are stupid. women make mistakes too. you are not perfect. nobody is …",sexism,1.0,@Dumpweed_ @Dumpweed_,,
4054-6439-6932-9969-92,"rt  i'm not sexist, but i must say women are the worst drivers...",sexism,1.0,@In_The_AYERR,,
5723-4022-5017-4300-16,i can barely watch the  episode of katie and nikki or whatever. like my skin is crawling. they have thattt many tickets on themselves 😷,sexism,1.0,,#MKR,
5703-3045-9281-8259-84,the girl who played palin in porn only got $3000 for same job as patty...,sexism,1.0,@Audmum1,,
5674-3892-5556-2320-00,what's her major?  welding for kindergartners?,sexism,1.0,@ArdentAdvocate,,
5637-2672-8674-4389-76,not when it just ends in rape charges...,sexism,1.0,@SweetWalkTalk,,
5723-3604-0091-9059-84,gosh i dislike those two girls. they just aren't hot either.,sexism,1.0,@Weeezza,#MKR,
5640-5292-9297-2519-68,"define ""forcing"".",sexism,1.0,@bmackillopthio @DWidgy,,
5660-3606-8961-4890-24,"men who use the word ""ladies,"" omfg  this is not sexist, but ladies are pretty bad at driving.",sexism,1.0,@THEBOSSJIMMBO,,
5755-9881-7183-0759-68,rt : the truth behind another elimination round...to get rid of,sexism,1.0,@syazlicious,#cuntandandre #mkr,
5609-5199-3947-3939-84,works for huff post...that's how they get jobs.  they hire the whitest knight.,sexism,1.0,@p4ndiamond,,
5684-9730-5558-6300-16,rt : feminists logic,sexism,1.0,@TooSexist,,http://t.co/ZgvJRA73fb
4144-6998-4480-2680-32,you're a horrible parent.  call me sexist but my son can do whatever he wants lol my daughter not so much,sexism,1.0,@jrdrury13,,
5624-4505-9753-5249-92,men are.  women cannot be.  feminism says that's equal enough.,sexism,1.0,@She_TheWolf @brotheryellow,,
4895-1498-3198-1669-76,rt :  but he's a dude though. i'm not sexist but i tend to affiliate with the male characters. majority of com…,sexism,1.0,@LordMafffsss @NigerianNytmare,,
4293-9196-7022-0880-00,"""never knew rape was a culture"" well color me shocked to find you to be as ignorant as your 1st impression implies",sexism,1.0,@jimboslice_13,,
5652-7693-8823-2750-08,"i'm saying you can never ""control"" two different individuals to be the same.",sexism,1.0,@BristolBen,,
5723-3136-1589-0430-08,"when i think lemon tart, i think tart lemon. yes colin, i see what you did there.",sexism,1.0,,#MKR,
4684-7672-5777-5550-08,"rt  i'm not sexist, but this is why women should not be allowed to have an opinion on football...",sexism,1.0,@adam_jibali,,http://t.co/jR33ScWtcR
5759-5481-3780-7630-08,"i vote for  &amp; annie/lloyd cook off
shit vs shit",sexism,1.0,,#cuntandandre #mkr,
4811-5453-3477-7370-24,rt  i swear im not sexist but female tattoo artists bug me,sexism,1.0,@jessxlove,,
5723-2912-3604-8979-84,its not the only thing she's done a lot of i'm guessing,sexism,1.0,,#mkr,
4985-6143-6541-8090-24,rt  i'm not sexist but i can't help cringe when women talk about football,sexism,1.0,@gilly723,#notsexist #wheresmytea,
4470-0066-6842-4890-24,"men ""have a discussion."" women ""argue.""",sexism,1.0,,,
5749-8634-0011-3889-92,and 4:34 tells women that men are superior and that husbands can beat wives,sexism,1.0,@halalflaws @haroonstyles @AMohedin @islamdefense @greenlinerzjm,,
5610-0524-8907-8659-84,". it's fine, had the same argument 100s of times...you will eventually argue abortion has zero to do w/ having a kid or not",sexism,1.0,@Mich_McConnell,,
5645-7341-5231-9920-00,it's close.  need one of those conan o'brien morphs of tony and the big hurt.,sexism,1.0,@GreenWeiner,,
4322-8952-5251-8460-16,"rt  call me sexist if you'd like, but i just cannot watch women's hockey. so boring.",sexism,1.0,@David_Franzen13,,
4834-0091-5622-1870-08,rt : the amount of times i wonder where people got their licenses is directly proportional to the number of female drivers o…,sexism,1.0,@chyaboi_zellms,,
5759-5860-0310-3379-84,rt : sucks to have the smile wiped off your own face huh kat? she in a glass house should not throw stones.,sexism,1.0,@hsaymssik,#mkr #mkr2015,
5304-3548-6779-9980-16,rt  i'm not sexist but i can't stand female commentators on sports,sexism,1.0,@Big_PoppaGaines,,
5755-9554-7072-9749-76,really you acted surprise? wow thats low kat,sexism,1.0,,#mkr,
4152-4503-1708-9630-08,"rt  i'm not sexist, but i really cannot stand women sportscasters.",sexism,1.0,@kellixbrown,#sorry,
5755-9607-8143-1640-32,i honestly think kat has mental health issues.,sexism,1.0,,#mkr,
5635-6995-2599-5930-24,you sure?,sexism,1.0,@vivant @tomsaw200,,http://t.co/THwiZ2qDBR
5702-7920-9408-6019-84,should women be united or honest?,sexism,1.0,@leyna76,,
4022-7617-9735-8800-00,"rt  call me sexist if you want, but girls should never do the commentating for football, or any men's sport for that matter",sexism,1.0,@Durazzo_Cover32,,
3825-1815-8470-3120-00,rt :  i wouldn't be so mad if not for the fact that i don't appreciate being called a bigot for saying that some t…,sexism,1.0,@TwoThug4U @YesYoureSexist,,
4511-5949-9156-3610-24,rt  not sexist.. but who the fuck gives a damn about the wnba?,sexism,1.0,@el_raymos,,
4880-6639-9420-4160-00,rt  i hate when women talk football but don't know what they're talking about it's only cute when you know your shit!,sexism,1.0,@Jrod__RigueZ,#NoSexist,
4405-5365-4081-1710-08,rt  i'm not sexist but the women commentator on sky sports is shocking,sexism,1.0,@Ellis_Holt1,,
5685-5462-1523-8940-16,.  blocked me so i blocked her...evidently she stopped defending sexual harassment of students long enough to unblock?,sexism,1.0,@TigerClaud @Auragasmic,,
5628-9129-1101-7569-92,rt : they say they care about men's rights but when speaking to groups who represent them - they block us. seem they enjoy the…,sexism,1.0,@AnikaRoseAus,,
5659-2280-3669-7989-76,never heard that before.,sexism,1.0,@_sinisterBen @JakSoulbright,,
5669-7324-2397-9740-16,...for life.  yes.,sexism,1.0,@ChubsSays,,
5759-5153-2660-6620-16,how long until kat heats up her crack pipe over the bbq?,sexism,1.0,,#MKR,
5755-9690-3074-6560-00,fuck you and your strategic unfair voting! don't like either team but at least they weren't c*nts like kat and andre. so disappointed.,sexism,1.0,,#MKR,
5636-1087-5572-2849-92,"picture was gender neutral, but...sure.",sexism,1.0,@feministlah @GreenWeiner,,
5698-6042-1605-3230-08,rt :    one should consider we actually get more tax breaks and less intensive jobs even in…,sexism,1.0,@ImAnotherVoice @Dezzantibus @MT8_9 @theesadiemarie,,
5755-9689-3834-6369-92,rt :  that steaming cunt will go down in flames in a very short time. they still can't cook,sexism,1.0,@SueKennedy19,#mkr,
5755-9568-0246-2759-68,kat has absolutely no shame. she should be ashamed. her children will one day see how childish her mouth acted.,sexism,1.0,,#mkr #killerblondes,
5648-0239-3402-2529-92,first hand account from nows founder's sister = bs how?,sexism,1.0,@calcetin13 @boxedariel,,
5695-5226-0427-9690-24,"sealioning.  although as i reread brigadeering, too.  understand that i avoid pop culture like ebola...",sexism,1.0,@GRIMACHU @AliRadicali @avacadosoup,,
3950-1015-6632-6330-24,rt   i'm not sexist or racist.... okay maybe only when i'm driving.,sexism,1.0,@YesYoureRacist @ReDidi,,
5640-5003-9048-5070-08,exactly.  it's a sexist marketing ploy.,sexism,1.0,@oscoscoscosc,,
3934-7796-6341-9960-32,rt : call me sexist but i don't like a girl who's overly into football,sexism,1.0,@maxpascazio,,
5664-2287-6463-8289-92,sorry...i genuinely have no idea...real?  not?  best guess...,sexism,1.0,@graphicfire @JustLaurenB,,
4673-9063-7067-6039-68,here's a tip: you're sexist.  i swear i'm not sexist but sometimes i think i act that way and idk how to explain it v.v,sexism,1.0,@KmS_DKris,,
3952-9078-5249-1040-00,"rt : call me sexist. label me ""old fashioned."" there's no sadder sight in the world than a drunk woman. saddens the hell outta me…",sexism,1.0,@temiokomi,,
5351-9950-9731-8810-24,rt : i'm no sexist but there's nothing more aggravating than a female trying to talk sports with me. i'm just like get tf out …,sexism,1.0,@statham_sapp,,
4188-2590-2621-8599-68,"there's that p600 spike   only females recognise the ""final spin"" on a washing machine full of clothes",sexism,1.0,@Gwbear7,#MMNsexism #NotSexist #Fact,
4775-3426-6050-3470-08,rt  i'm not sexist in anyway also. but some of y'all feminists are off your rockers.,sexism,1.0,@MarchandsEgo,,
4169-7352-2364-1500-16,rt  call me sexist but i do not like girl refs for football.....,sexism,1.0,@WLeM32,,
4391-4761-3825-5569-92,rt :  i don't think women can make tough military decisions. notice hilary's face during the bin laden raid h…,sexism,1.0,@AustinRaySmith @YesYoureSexist,,
4767-4748-3926-6259-84,*cackle*  i am not sexist but feminists are the pinnacle of the double standard.,sexism,1.0,@ifeeldope,,
5655-9897-6268-0709-76,source.,sexism,1.0,@AnonMnom @LBigmann,,
5756-0903-5430-4330-24,"how about next season you hold off on the scores until all the teams have cooked, so strategy plays no part. food does.",sexism,1.0,@mykitchenrules,#MKR,
5715-0486-4179-6999-68,rt : univ. of colorado disciplined a student for sexual assault even though his accuser admitted she had lied.,sexism,1.0,@radleybalko,,http://t.co/uhTv…
5756-4252-6151-0209-92,seriously nikki. keep your arms down to hide the bingo wings and back flab. eeee,sexism,1.0,,#mkr2015 #mkr #mykitchenrules,
5756-2131-8420-2549-76,bullshit! kat &amp; andre you are deadset cunts!,sexism,1.0,,#MKR,
5685-9568-9162-1660-16,rt  i'm not sexist but i do not like one woman rapper out,sexism,1.0,@mrMICHAUD,,
5641-8610-4245-3950-08,.  anything but yourself.  like every feminist on earth.,sexism,1.0,@ILivUndrUrBed,,
5669-8184-2260-4640-00,"again, talking about feminists, not you, man.",sexism,1.0,@comattwow @ChubsSays,,
5640-5623-9584-5920-00,nope.,sexism,1.0,@BrokeTilIGetRch @CriticalKaiju,,
5764-0501-8603-0860-16,rt : but no...feminism hasn't changed. it's still relevant. go sluts!,sexism,1.0,@asredasmyhair,#FemFreeFriday #WomenAgainstFeminism,http://t.co/Nj4v0…
5763-6820-7931-3920-00,kat is so full of shit i want to punch her in the face and shave her ugly ass hair off her head,sexism,1.0,,#mkr,
5628-6079-3767-9440-00,.  has either taken to some seriously ham fisted trolling or shes on meth/out of meth which i have suspected about her,sexism,1.0,@BristolBen @TheGags29,,
5685-1799-3002-4510-08,"rt :   ""climb your beanstalk back to hell""",sexism,1.0,@sara771987 @MT8_9 @ReneeRox74,,http://t.co/7WptuUQdUp
5723-3428-9842-4099-84,"""your sausage was a little bit short"" bet colin's been told that before",sexism,1.0,,#MKR,
4699-8662-8706-8940-16,"rt : i'm not sexist but if you are a woman and you do stand up, unless your name is  , you're not funny",sexism,1.0,@Vik_Rattlehead @LisaLampanelli,,
4785-7513-6879-0220-16,rt : girls can dig football i'm not sexist.. but girls that hate football but then watch the world cup and have an opinion.. na…,sexism,1.0,@WillHinders,,
5692-7764-5898-3100-16,rt :,sexism,1.0,@Thoughtoffense,#gamergate #femfreq #antisjw,http://t.co/EO8Gi9qYOK
5637-4344-4711-9070-08,that was/is in reply to her.,sexism,1.0,@victorymonk @shaner38 @chappygolucky,,
3902-5541-5465-7500-16,"that's funny, most house republicans are men.  i'm not sexist, but women are so damn stubborn",sexism,1.0,@AjChip619,,
5188-3138-7131-2769-92,"rt :      yes, i'm not sexist but it's very much a ladies job",sexism,1.0,@M_delaFontaine @mmjspelman @Stedman77Claire @mandbeck @YoungsMaggie @beckym1985,,
4102-0511-2112-3820-16,"rt : i'm not sexist, but sexist jokes are funny",sexism,1.0,@Omg_Mitch,,
5723-2655-9903-7189-76,rt :  spatchcockup ??,sexism,1.0,@KymThompson,#mkr,
5631-6290-1482-3360-00,rt :  proves a man can be sexist without trying but women can't even when they create a hashtag explicitly …,sexism,1.0,@Ectocooler_hi_c,#Questionsformen,
5370-2804-0132-6780-16,"rt :  exactly. like i'm not sexist, but most female sportscasters i've seen say dumb shit lol",sexism,1.0,@Senor_Andrew @raquellykelly,,
3986-4940-8994-0380-16,rt : i'm not sexist or a scientist or researcher but the stuff girls write and put on social networks is evidence that men are sm…,sexism,1.0,@MadJoyPad,,
5723-2695-8643-6060-16,rt : don't overthink it girls. just stick out a can of cool whip and a banana.,sexism,1.0,@RobinRiedstra,#mkr,
5695-6777-3916-9420-16,rt :  slim thug had his bank accounts frozen for one year for a child which is not his!,sexism,1.0,@Superjutah @MT8_9,,https://t.co/y4c7bQVttI
5673-4807-6449-2510-08,"rt : it's free speech when commenters threaten an innocent man, but if you question sulkowicz's narrative: shut up!",sexism,1.0,@PeterPois,,http://t.co/v…
5370-2813-2935-8320-00,"rt  so, totally not sexist, but fouls should be a synonym for women's basketball.",sexism,1.0,@LimitBr8ker,,
4763-9565-5326-2119-68,rt  if we are talking about a viking sized man with huge amount of lust and a 150cm girl .. then no i wouldn't like it,sexism,1.0,@BeRh00M,,
5691-5840-0145-0970-24,rt :  screw feminism &amp; the sexist legal system it's directly responsible for creating. this piece of human garbage ne…,sexism,1.0,@The_Loki_Jotunn @MT8_9,,
5759-6531-3516-2119-68,gonna miss nikki's resting bitch face. much better than looking at kat's sour c$,sexism,1.0,@tface,#mkr,
5695-6900-4970-3120-00,"rt :    ""hey i have a gender studies degree, clearly you all are the brainwashed ones""",sexism,1.0,@ifihadanocelot @antifempsycho2 @Angry_Feminazi @MT8_9,,
5759-7051-9331-1559-68,im really disappointed that none of the campers threw their full shit buckets over,sexism,1.0,,#CuntAndAndre #KatAndAndre #MKR #ShitBags #CantCook,
5640-5369-3444-9360-00,"you have more legal rights than i do, is that ok?",sexism,1.0,@kittiedolls @TiodeCapaNegra,,
4102-0480-1163-4609-92,rt : i'm not sexist but i hate when certain girls tweet about football when i bet they think offside is a seasoning.,sexism,1.0,@KeatonRich,,
5640-3818-5781-4360-32,..says an unthinking pussy.  yawn.,sexism,1.0,@LucasDavid__,,
5428-0759-3748-3980-16,"rt :  of course i'm not sexist, but the way they spread their thoughts are annoying, and women have been equal socially for q…",sexism,1.0,@sggainey97,#LT,
4680-8476-5216-6080-00,rt  i'm not sexist but all women suck at driving and they should not have the right to get behind the wheel,sexism,1.0,@bquinn18,,
5723-3067-0963-3470-08,these chicks promo in porn. 'fat girls need fucking too'.,sexism,1.0,,#MKR,
5723-5872-8155-9800-32,rt : i wonder which of the blonde molls screwed colin to get that score? probably both.,sexism,1.0,@PoshLopez,#mkr,
3934-7791-4546-5530-24,rt : call me sexist but the sound of female hockey fans screeching at the ice from nosebleeds is causing me pain. id rather hear …,sexism,1.0,@Crowlberg,,
5756-4499-9477-3710-08,"kat may be a bitch but let's be honest, the blondes weren't too far behind",sexism,1.0,,#mkr,
5755-9747-3663-6110-08,kunt and andre's meals were way worse! that zuppa di pesce was an insult to everything italian.,sexism,1.0,,#MKR,
5703-7048-9383-6579-84,i was referring to his more famous one but...love this. i understand the most i can do against feminism is raise awareness.,sexism,1.0,@The_Loki_Jotunn,,
3886-8815-7585-0720-00,and women don't give a damn about you.  call me sexist or whatever but i really don't give a damn about women's sports.,sexism,1.0,@country_cookin,,
4691-3927-6194-5210-24,rt : dont like female superior...not sexist but feel uncomfortable... male superior all macam more nice and friendly... i mean…,sexism,1.0,@WeeTaengAE86,,
4293-5584-1389-4819-84,rt :   hahaha. sad people don't have a sense of humor these days. at least you are passionate abo…,sexism,1.0,@jimboslice_13 @ThelmaSleaze @YesYoureSexist,,
5712-8564-2795-2129-92,rt :  what about young men who don't want to be fathers? any help for them?,sexism,1.0,@IndyinTX31 @thedailybeast,#WomenAgainstFeminism,
3819-8923-7072-9900-16,rt : call me sexist but i think some women are seriously lacking knowledge l when it comes to feminism,sexism,1.0,@TheDarkManChris,#random,
5723-3278-1398-6960-00,me the rest of the night if these blonde bitches get through,sexism,1.0,,#MKR,http://t.co/BTlnsOyfjN
5720-5790-7229-0119-68,.      ...i was waiting for her answer to use that exact line.,sexism,1.0,@MSharkess @CriticalKelly @MensHumanRights @robinashe @RampaigerA79 @Mislu_Kravin,,
5723-5216-5999-5829-76,rt : another fucking instant restaurant round? fuck.,sexism,1.0,@FakeToniaTodman,#MKR,
5755-9694-5130-9379-84,get gordon ramsay on there he'll sort  out,sexism,1.0,,#cuntandandre #mkr,
5710-7564-5477-9210-24,"rt : truth! a smart woman explains why men don't want to have to ""handle"" their wives and girlfriends.",sexism,1.0,@MarkTrueblood,,http://t.co/hcEfq6lsVi…
3872-5579-3210-2570-24,rt  i'm not sexist but women should not be announcing football.,sexism,1.0,@12Dosier,#Aggravating,
5529-9346-7597-4549-76,"rt  not sexist, but girls on xbox live are super annoying.",sexism,1.0,@NickCMcCarthy,,
4479-2043-5254-9479-68,"rt : i am not sexist but when i say i hate the two idiot female roommates i got stuck with, without choice. i mean it. perf…",sexism,1.0,@DamianMichael93,,
4742-6115-0356-3649-92,rt :   jealous cause they can't stand up while having a piss,sexism,1.0,@Connorsmart3 @rorybrown_mufc @YesYoureSexist,,
5723-3482-4226-0990-08,"this is total  bs - i don't know if  i can stand anymore of the butchers of bimbo.
weaning off",sexism,1.0,,#MKR,
5723-3448-7884-8659-84,"do the blondes keep pronouncing ""porno models"" incorrectly ? actually that's harsh, sorry to all the ladies in the porn biz !",sexism,1.0,,#MKR,
4521-2629-9671-1219-84,"we got a comedian over here   not sexist, but it's a man hole.",sexism,1.0,@phildgreen007 @itvnews,,
5351-9938-9292-4499-84,i'm sure this tweet will be used in court one day.  when you yell rape the lights turn off,sexism,1.0,@Grasspunch,#NotSexist,
5636-0383-7031-0229-76,"yw...?  well, if you know that men and women do different jobs, why would the pay be the same?",sexism,1.0,@hayleyjoness,,
5635-8286-3531-3360-00,"men are attacked 4 times more, just fyi.",sexism,1.0,@I_Am_Chantastic,,
4330-0626-5157-9429-76,"rt : rt : ""says more about you than about them. "" not when my opinion is abnormally popular.",sexism,1.0,@WizardryOfOzil @YesYoureSexist @WizardryOfOzil,,
5723-2720-4064-9240-32,drasco u are not a chef just a wanka! one day your misses will ask her self what the fuck am i doing with this dick?,sexism,1.0,,#mkr,
4823-5729-0977-0750-08,"rt  i swear i am not sexist, but women's tennis is the most boring sport to watch...",sexism,1.0,@Mwilbur62,,
5755-9667-3918-8739-84,- i am seriously considering not watching just because i have to see kats face. god. i want to slap it with a spatula!,sexism,1.0,,#MKR,
4144-6949-5030-1610-24,"you are awful.  women should not do play by play for mens sports!!!! im not sexist, it's just fact. they are awful.",sexism,1.0,@TheOnlyJHarris,,
5033-3753-3007-4620-16,rt  anyone else have to mute the tele when the woman commentator is on match of the day?,sexism,1.0,@ChrisHiHoSilver,#notsexist,
5669-8230-4695-0670-08,prison is the same...except with more prison time.,sexism,1.0,@thespypoet,,
5080-9476-0067-0069-76,rt : i keep  getting this damn ad on youtube on how girls are better at sports then guys. sorry their not.,sexism,1.0,@NyleNestor,#notsexist,
5701-9513-7994-7320-32,who was she raped by?,sexism,1.0,@RandomHero30 @rooshv @minasmith64,,
5623-2634-1622-9560-32,rt :   29 boys no girls killed isn't violence against boys 2 of 6 killed by eliot rodger = girls and is vio…,sexism,1.0,@PrinceLaQroix @MT8_9 @philippenis,,
5755-9707-4374-2590-08,why does kat have too be such a cunt?,sexism,1.0,,#mkr,
5724-3304-2729-3530-24,"rt : after the  murder, i'm at 0 patience for special snowflakes who bleat about feeling ""unsafe"" b/c someone sai…",sexism,1.0,@CathyYoung63,#BorisNemtsov,
5485-5579-8788-3249-92,rt  fuck women! i mean i'm not sexist but like...fuck women,sexism,1.0,@vonnegot,,
5628-6022-7318-7960-32,"""loose"" was a freudian reference...",sexism,1.0,@cisrabbit,,
4950-2069-7341-9480-32,rt  not sexist but i don't like weak women pov. i like kickass women pov like cersei...you know.,sexism,1.0,@BipolarBrute,,
5759-8062-5435-3040-00,"hehehe lloyd's balls were dry, i bet he's heard that before",sexism,1.0,,#mkr,
5573-6640-0721-7729-92,"come on ammarrah, have some pride and dignity.  believe in yourself.  don't let islam make you inferior.",sexism,1.0,@Ammaawah @jm111t,,
5723-3394-2440-7669-76,"colin will save them. they're pretty blondes, as they keep telling us.",sexism,1.0,,#mkr,
5003-6532-5112-9959-68,rt :  they just don't make me laugh. like whip out your tits do something entertaining,sexism,1.0,@johnsarkiss @YesYoureSexist,,
5674-3977-9776-5649-92,rt :  maybe she was 'raped' by a cubist and it's a symbol of her burden,sexism,1.0,@robjamjar @MT8_9,,
4688-4052-5358-1699-84,"rt  i swear i'm not sexist, but all girl drummers look really awkward whilst playing.",sexism,1.0,@ChrisDubSaye,,
5759-5237-4558-1299-84,"rt : kat is busy warming up her crack pipe over the bbq , stand clear",sexism,1.0,@CorinnaSladey,#mkr #crazybitch,
5649-7361-8070-0449-92,which tag are you referring to?,sexism,1.0,@CheckItCool @CriticalKaiju,,
4206-3181-2902-0970-24,"rt : i'm not sexist, but females lately are just dumbing down. please focus on your brain and your soul than you do on your body …",sexism,1.0,@RCrowster,,
5276-0300-4909-0360-32,"just felt the need 2 express this 4 some reason  don't get me wrong i'm not sexist, but seeing female engineers on site is weird",sexism,1.0,@benjorrell,,
5672-0281-9841-6140-16,"oh look, another lying putin paid internet propaganda bitch.",sexism,1.0,@EnaLolena @Roostrwoodstock,,http://t.co/1njm6SN8K5
5634-4727-1078-2570-24,"please do sometime, let me know.  in canada they just passed a bill led by feminists.",sexism,1.0,@IsabellaEscort,,
4405-5314-0593-4960-00,"rt : not sexist, but i'll never vote for a woman president because i don't think any woman is mentally stable enough... maybe…",sexism,1.0,@TheTokenNegro,,
4470-0013-5168-3150-08,rt  i need a girl that'll iron my shirts and not call me sexist,sexism,1.0,@serlasco,,
5695-6801-3722-0590-08,feel free to research it.  they intentionally conflate feminism w/ the women's rights movement.,sexism,1.0,@ellarosyy,,
5702-4487-9265-2060-16,"rt : “:   it's a great website, use it” omg you are right! it is great!",sexism,1.0,@DufresneFrank @gabystama @DufresneFrank @MT8_9,,http://t.co/FMOhTrpJkN
4747-1181-7889-9070-08,cat get onto the keyboard again?  i'm not sexist but i don't believe in equality.,sexism,1.0,@CalebKn,,
5670-8977-0258-7760-00,rt : gotta love exchanges like these.,sexism,1.0,@Shermertron,#QuestionsForMen #WhatFeminismGaveMe,http://t.co/WuZiRVTHSy
5717-3786-0073-6030-08,rt :    nor stuff like this:,sexism,1.0,@JohnathanMulroo @GoldenBeverley @Transic_nyc @MT8_9,,http://t.co/TTmc120Gr1
5757-0504-3124-5029-76,"katie &amp; nikki are atrocities, but kat &amp; andre would be the ones leaving if they had scored the promoskanks fairly. kat has no dignity.",sexism,1.0,,#mkr,
5695-8411-6833-7139-84,rt :       i'm more scared of women physically as i'm n…,sexism,1.0,@venimus_vidimus @MT8_9 @BristolBen @MaddyBaylor @Shermertron @YavoYavoyavo @Prostathlitis,,
5676-8376-0377-0490-24,"that might be poe, just fyi.  i think that was the quote of hers that couldn't be verified.",sexism,1.0,@The_Loki_Jotunn @BristolBen @Oneiorosgrip,,
4350-9869-0051-5059-84,"rt  call me sexist but honestly mass majority of woman can't cut it in combat arms, it's a liability",sexism,1.0,@Loganopatrick,,
5338-4182-8374-9290-24,yeah nothing to do with growing up being told as such  men's mma is far better than women mma,sexism,1.0,@liamkiniery,#notsexist #justbiology,
5710-2297-0140-7790-08,"rt :     but what about the cat biscuit gap, which is very real? support the …",sexism,1.0,@catfreq @MT8_9 @JimyIsAHappyBoy @BoycottBrandy @AudioFidget,#Equal,
5623-1498-8208-2800-00,"rt :   ""feminists and comedians are natural enemies."" - louis ck",sexism,1.0,@DevilsGambit @MT8_9 @Redbob86,,
4437-7718-3043-9649-92,rt :  we have to stop teaching children that everyone's opinions and feelings are equally important in discussions a…,sexism,1.0,@MarqRobinson @suey_park,,
5704-0637-5546-7530-24,. im not sexist but every food place i work at the girls come in for a couple hours to answer phones &amp; complain the entire time,sexism,1.0,@mark_kaiserr,,
5550-4655-3631-4780-16,rt :   shut up faggot. i shit in your mouth,sexism,1.0,@AlfredFam @YesYoureSexist @danieImao,,
5471-7574-8713-1980-16,"rt  i'm not sexist, but i get scared when women drive behind me. particularly young ladies. old ladies keep on putting along.",sexism,1.0,@MattCote13,,
4823-5665-3728-0880-00,like howl with pain when their balls get kicked? yeah.  i'm not sexist. but girls can't do everything a guy can do physically.,sexism,1.0,@cknightt06,,
4763-9497-9502-2149-76,do you know that it's a minority? at all? you missed the point of the entire  tag.,sexism,1.0,@Jord_Is_Dead @PurpleKissCo,#YesAllWomen,
5116-1032-2420-2609-92,rt  why are la women so bitchy?,sexism,1.0,@davidalice,#notsexist,
5759-7788-8178-0120-32,"fan with miss hottie 💁😊❤️ 
  &amp;manu   @ thai in a…",sexism,1.0,,#greatfood #greatcompany #Pete #mkr #howdoyouevenselfie,https://t.co/E268GB9QLO
4297-5991-1069-6179-84,"rt   i'm not sexist, but show me a good women driver... one in a million lol",sexism,1.0,@URBINA52 @my_sweetness_,,
5755-9562-0854-9889-92,you know kat and andre are awful when i want katie and nikki to go through,sexism,1.0,,#MKR,
4597-8848-6405-3900-16,"rt  i'm really not sexist, but most women can't drive for shit!!",sexism,1.0,@DarwinLp777,,
5723-2808-8295-4570-24,"put a bra on nikki, you dumb slut",sexism,1.0,,#MKR #MKR2015,
5326-4374-2998-8720-00,"rt  not sexist, but i don't like it when girls are on sports talk shows",sexism,1.0,@CBD4life,,
5723-3191-7959-2750-08,the only way these girls are staying is if they blow every bloke in the room. so they're still in with a shot.,sexism,1.0,,#MKR #killerblondes,
5634-2728-0232-6650-24,thanks. i appreciate that.,sexism,1.0,@jakesayshibro,,
5723-3496-7256-0309-76,these girls are acting like they put up three good dishes! reality check use didn't! get off that high horse!!,sexism,1.0,,#mkr,
5759-5440-6274-9489-92,"drasko should have been married to bambi (annie).
i think they're a 'perfect' annoying couple.",sexism,1.0,,#MKR,
5666-0731-0639-0880-00,"...and whose definition is that anyway, margaret sanger's?",sexism,1.0,@Mrminibagel @alston_myles,,
4504-2581-2169-1550-08,rt  women's sports &lt; staring at a blank tv screen... not sexist but can't seem to get any enjoyment out of it,sexism,1.0,@1Terror409,,
5639-0584-4686-1029-76,". realized then that selfish hypocrisy is the crux of modern feminism, not equality.",sexism,1.0,@BlackOpal80,,
